   Bond angle group 1 : 2- 1- 3    109.3142
   Bond angle group 1 : 2- 1- 3    110.1794
   Bond angle group 1 : 2- 1- 3    110.8739
   Bond angle group 1 : 2- 1- 3    111.3818
   Bond angle group 1 : 2- 1- 3    111.6975
   Bond angle group 1 : 2- 1- 3    111.8219
   Bond angle group 1 : 2- 1- 3    111.7596
   Bond angle group 1 : 2- 1- 3    111.5160
   Bond angle group 1 : 2- 1- 3    111.0972
   Bond angle group 1 : 2- 1- 3    110.5107
   Bond angle group 1 : 2- 1- 3    109.7665
   Bond angle group 1 : 2- 1- 3    108.8780
   Bond angle group 1 : 2- 1- 3    107.8631
   Bond angle group 1 : 2- 1- 3    106.7465
   Bond angle group 1 : 2- 1- 3    105.5596
   Bond angle group 1 : 2- 1- 3    104.3404
   Bond angle group 1 : 2- 1- 3    103.1316
   Bond angle group 1 : 2- 1- 3    101.9761
   Bond angle group 1 : 2- 1- 3    100.9125
   Bond angle group 1 : 2- 1- 3     99.9713
   Bond angle group 1 : 2- 1- 3     99.1745
   Bond angle group 1 : 2- 1- 3     98.5367
   Bond angle group 1 : 2- 1- 3     98.0675
   Bond angle group 1 : 2- 1- 3     97.7743
   Bond angle group 1 : 2- 1- 3     97.6643
   Bond angle group 1 : 2- 1- 3     97.7443
   Bond angle group 1 : 2- 1- 3     98.0196
   Bond angle group 1 : 2- 1- 3     98.4919
   Bond angle group 1 : 2- 1- 3     99.1570
   Bond angle group 1 : 2- 1- 3    100.0017
   Bond angle group 1 : 2- 1- 3    101.0015
   Bond angle group 1 : 2- 1- 3    102.1196
   Bond angle group 1 : 2- 1- 3    103.3096
   Bond angle group 1 : 2- 1- 3    104.5205
   Bond angle group 1 : 2- 1- 3    105.7040
   Bond angle group 1 : 2- 1- 3    106.8199
   Bond angle group 1 : 2- 1- 3    107.8387
   Bond angle group 1 : 2- 1- 3    108.7402
   Bond angle group 1 : 2- 1- 3    109.5113
   Bond angle group 1 : 2- 1- 3    110.1431
   Bond angle group 1 : 2- 1- 3    110.6281
   Bond angle group 1 : 2- 1- 3    110.9583
   Bond angle group 1 : 2- 1- 3    111.1255
   Bond angle group 1 : 2- 1- 3    111.1218
   Bond angle group 1 : 2- 1- 3    110.9405
   Bond angle group 1 : 2- 1- 3    110.5778
   Bond angle group 1 : 2- 1- 3    110.0352
   Bond angle group 1 : 2- 1- 3    109.3218
   Bond angle group 1 : 2- 1- 3    108.4570
   Bond angle group 1 : 2- 1- 3    107.4704
   Bond angle group 1 : 2- 1- 3    106.3986
   Bond angle group 1 : 2- 1- 3    105.2800
   Bond angle group 1 : 2- 1- 3    104.1507
   Bond angle group 1 : 2- 1- 3    103.0417
   Bond angle group 1 : 2- 1- 3    101.9794
   Bond angle group 1 : 2- 1- 3    100.9862
   Bond angle group 1 : 2- 1- 3    100.0827
   Bond angle group 1 : 2- 1- 3     99.2896
   Bond angle group 1 : 2- 1- 3     98.6289
   Bond angle group 1 : 2- 1- 3     98.1228
   Bond angle group 1 : 2- 1- 3     97.7925
   Bond angle group 1 : 2- 1- 3     97.6555
   Bond angle group 1 : 2- 1- 3     97.7226
   Bond angle group 1 : 2- 1- 3     97.9947
